T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
15,33.25,0.06666666666666667,0.0300751879699,13.1901097352,0.917535994706,700.6409132176743,0.766441826442,2.45329729089374,3.86025414718e-14,1.22452858834e-15,1.48686618573e-12
15,33.0,0.06666666666666667,0.030303030303,13.1754609773,0.917028069498,700.6905435755164,0.765401300792,2.42370953207804,-1.03370627792e-13,4.49096620076e-16,5.00127717018e-13
15,32.75,0.06666666666666667,0.030534351145,13.1606502308,0.916513733556,700.7404362095652,0.764350731989,2.39410761543740,3.19550298664e-14,3.65775869089e-16,-5.78564973708e-13
15,32.5,0.06666666666666667,0.0307692307692,13.1456765339,0.915992856982,700.7904964241283,0.76328997341,2.36449364135223,3.80135765937e-15,-2.83769167888e-14,2.2021828805e-12
15,32.25,0.06666666666666667,0.031007751938,13.1304985182,0.915464988498,700.8408707352595,0.762218266446,2.33486977118628,-2.07990787637e-08,-3.03707633705e-12,-1.18155485396e-12
15,32.0,0.06666666666666667,0.03125,13.1244951546,0.914930703393,701.2837840935487,0.755500472256,2.30591075617148,-1.74158614133e-08,-2.98164248088e-07,6.85295570291e-13
15,31.75,0.06666666666666667,0.0314960629921,13.1007628926,0.91438926086,700.987409444257,0.759410487535,2.27560988699289,-2.5013721723e-08,-3.38974545296e-08,-4.31460422945e-13
15,31.5,0.06666666666666667,0.031746031746,13.0864169665,0.91384073837,701.0951618826846,0.757502955594,2.24600500609090,-3.34689287243e-08,-7.70189939608e-08,2.78825573741e-13
15,31.25,0.06666666666666667,0.032,13.0685572582,0.913284987126,701.0596303987089,0.757627952851,2.21632158447914,-4.13973667879e-08,-1.07038666807e-08,-1.80691572815e-12
15,31.0,0.06666666666666667,0.0322580645161,13.0586210726,0.912721924227,701.3702392608213,0.752743944264,2.18700010498302,-4.53815476409e-08,-2.12313836826e-07,-3.05961853075e-13
15,30.75,0.06666666666666667,0.0325203252033,13.0374773887,0.912151275974,701.2104387560814,0.754688363951,2.15706314568756,-5.12378795184e-08,-4.73961851673e-08,8.71941407965e-13
15,30.5,0.06666666666666667,0.0327868852459,13.0344167707,0.911573013641,701.8239516018555,0.74511632737,2.12908345764623,-5.61304517108e-08,-4.98112093091e-07,7.46069872548e-14
15,30.25,0.06666666666666667,0.0330578512397,13.005902131,0.910986804142,701.3727213387795,0.751546005021,2.09786015339960,-5.98998556843e-08,-9.29387935778e-08,-9.84728965037e-12
15,30.0,0.06666666666666667,0.0333333333333,12.9833298202,0.910392649297,701.1683204963745,0.754064901032,2.06827509197835,-6.22657469457e-08,1.08623196783e-07,-2.7344237985e-12
15,29.75,0.06666666666666667,0.0336134453782,12.9708778795,0.909790285619,701.4181207219173,0.750069770872,2.03862015312530,-6.55757776774e-08,-4.55075981565e-08,-2.8582691769e-12
15,29.5,0.06666666666666667,0.0338983050847,12.9528213439,0.909179544448,701.4295203337341,0.749486144696,2.00903570564978,-6.96937971558e-08,-1.20196172207e-08,-2.23583651593e-11
15,29.25,0.06666666666666667,0.034188034188,12.9405491439,0.908560306207,701.7022466269729,0.745028079721,1.97970696843901,-7.10305474451e-08,-1.90230736964e-07,-5.14860376555e-12
15,29.0,0.06666666666666667,0.0344827586207,12.91963885,0.907932318535,701.6078041882926,0.746026863259,1.94998588832667,-7.25093487958e-08,-6.89216124332e-08,2.36907715667e-12
15,28.75,0.06666666666666667,0.0347826086957,12.9057215938,0.907295329133,701.8275871437901,0.742300111311,1.92070942788409,-8.01097774565e-08,-2.06393672756e-07,-2.77433631624e-12
15,28.5,0.06666666666666667,0.0350877192982,12.8661246354,0.906649438134,700.891604020774,0.755106733911,1.89304645306810,-7.68155485485e-08,5.87450507614e-07,3.76060294016e-13
15,28.25,0.06666666666666667,0.0353982300885,12.866782933,0.905993999912,701.8083132290529,0.741725063179,1.86161092560841,-7.96943400248e-08,-1.0068975385e-07,-7.57851247035e-13
15,28.0,0.06666666666666667,0.0357142857143,12.8386450353,0.905329160364,701.4189992799045,0.74695823434,1.83255446706641,-7.93231743694e-08,2.66097647664e-07,1.69343705725e-14
15,27.75,0.06666666666666667,0.036036036036,12.8308613675,0.904654534186,701.9606734943454,0.738533943273,1.80289873037985,-8.0118598235e-08,-1.3647855288e-07,-7.66053886991e-14
15,27.5,0.06666666666666667,0.0363636363636,12.7997579224,0.903969973902,701.4532913515916,0.745514566151,1.77408773678572,-8.05880166323e-08,3.34137497476e-07,-1.70370662023e-13
15,27.25,0.06666666666666667,0.0366972477064,12.7927524098,0.903275305291,702.0566482884452,0.736160351858,1.74429756413443,-7.72066212055e-08,-1.23608436494e-07,-8.31112956234e-13
15,27.0,0.06666666666666667,0.037037037037,12.7703280963,0.902570361288,701.9698048383624,0.737024216399,1.71500346149696,-7.03290478414e-08,3.49644612715e-10,-2.00167660225e-12
15,26.75,0.06666666666666667,0.0373831775701,12.7525384744,0.90185501867,702.1013920179685,0.734538640022,1.68586523131804,-5.03525840775e-08,-6.45501144354e-08,-5.0157100695e-13
15,26.5,0.06666666666666667,0.0377358490566,12.7321433047,0.901128873592,702.1276253937849,0.733657591871,1.65675123352579,-2.84390893231e-08,-3.7341231751e-08,7.25808302349e-14
15,26.25,0.06666666666666667,0.0380952380952,12.7112515662,0.900391765536,702.1440050285826,0.732933038868,1.62770737012782,1.46567341292e-15,-1.60548222013e-16,-6.4681177081e-11
15,26.0,0.06666666666666667,0.0384615384615,12.6909696989,0.899642939954,702.2028313604627,0.731539207521,1.59873768941265,-8.066739449e-17,-8.57798147138e-15,5.06825137414e-12
15,25.75,0.06666666666666667,0.0388349514563,12.6703891224,0.898882597181,702.2611083470895,0.730128979701,1.56983958477053,-3.03482793044e-14,-8.65088029622e-15,-5.37014877011e-13
15,25.5,0.06666666666666667,0.0392156862745,12.6494879719,0.89811052571,702.3207670079213,0.728701929959,1.54101699338752,8.23169996251e-15,2.14718322187e-14,-3.33816307929e-13
15,25.25,0.06666666666666667,0.039603960396,12.628739215,0.897324405057,702.3806439901007,0.727261208201,1.51227445698411,1.9453259628e-14,7.53134625447e-15,-1.15266129974e-12
15,25.0,0.06666666666666667,0.04,12.6077886953,0.896525395015,702.4409123313517,0.72580395719,1.48361645269357,1.35964204034e-15,-1.10647987288e-15,4.711231405e-13
15,24.75,0.06666666666666667,0.040404040404,12.586552048,0.895713518422,702.5016163555134,0.724329267376,1.45504756326845,-1.24094688992e-14,2.44229605496e-14,1.15496501252e-12
15,24.5,0.06666666666666667,0.0408163265306,12.5748468321,0.894887888707,703.0175942084305,0.715438137571,1.42730652154677,-4.7139581971e-08,-4.31748928455e-07,1.70308211977e-12
15,24.25,0.06666666666666667,0.0412371134021,12.5429792405,0.89404937443,702.6242438833365,0.721328017453,1.39819597907998,-6.72373285382e-08,2.53069621838e-10,1.52053369895e-12
15,24.0,0.06666666666666667,0.0416666666667,12.5242297836,0.893198490399,702.8542991154844,0.717098459912,1.37001897514879,-3.8252540496e-08,-1.59775109495e-07,-1.31164523687e-12
15,23.75,0.06666666666666667,0.0421052631579,12.4976639236,0.892335110089,702.7493915702571,0.718241837626,1.34175847576834,5.75767662434e-13,2.85615105562e-14,-1.3628265183e-12
15,23.5,0.06666666666666667,0.0425531914894,12.4748516155,0.891454098423,702.812406294518,0.716674175495,1.31370760445227,-6.1155880224e-14,-1.31266782795e-14,1.59627866481e-12
15,23.25,0.06666666666666667,0.0430107526882,12.4654707455,0.890556403408,703.4976176749836,0.704584073894,1.28710336904535,-2.17145137905e-08,-6.23239138229e-07,8.7184426345e-13
15,23.0,0.06666666666666667,0.0434782608696,12.4387884805,0.889643845397,703.4166742804541,0.705476597267,1.25873235423448,-6.57788235176e-08,-4.78675957955e-07,4.97712981939e-13
