T,Tbar,mu,mubar,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
58,38,0.0172413793103,0.0263157894737,28.7165311888,0.863942277679,679.566479908273,0.63999808045,0.0751446764472385,2.54577365048e-13,2.09890012242e-14,2.41473507856e-15
58,40,0.0172413793103,0.025,28.9219797041,0.869257050548,678.8945977750326,0.648910516344,0.0840044177985794,-4.47707734601e-15,-5.18349209066e-14,6.38378239159e-16
58,42,0.0172413793103,0.0238095238095,29.1141375471,0.874163463234,678.2485935880636,0.657356229744,0.0930964394725748,-2.42539556418e-13,-2.11781662827e-14,1.3433698598e-14
58,44,0.0172413793103,0.0227272727273,29.2952855013,0.878705278554,677.621806986494,0.665377511426,0.102381485868376,-1.01572752081e-14,-5.38193726155e-16,1.43620532134e-12
58,46,0.0172413793103,0.0217391304348,29.4638332855,0.882928437822,677.0171457467695,0.672999447396,0.111823569272675,8.09862498786e-14,6.96237250107e-14,7.58738905038e-12
58,48,0.0172413793103,0.0208333333333,29.6241514231,0.88685862825,676.4294320446625,0.680264069644,0.121390012618252,1.84492424965e-13,1.65510136596e-14,-3.71072617078e-12
58,50,0.0172413793103,0.02,29.7754471976,0.890529849617,675.8722902521519,0.687098829417,0.131051272745476,-2.77194250775e-08,-5.29948115596e-09,-2.4910629115e-15
58,52,0.0172413793103,0.0192307692308,29.9499137908,0.893966605787,675.881136397986,0.689489086283,0.140799775997285,-6.074134382e-08,-2.45739528414e-07,1.6533163727e-12
58,54,0.0172413793103,0.0185185185185,30.0356291893,0.897191022797,674.4841681885027,0.702193299795,0.150559230493668,-8.07596395311e-08,1.1535279811e-07,9.1723850737e-13
58,56,0.0172413793103,0.0178571428571,30.1926251136,0.900222473614,674.4776014097238,0.704525700143,0.160354505370307,-9.54327565684e-08,-9.12901696774e-08,-4.75564032598e-13
58,58,0.0172413793103,0.0172413793103,30.2993385676,0.903081069912,673.7249984403574,0.712095231437,0.170152191412433,-5.01335532766e-09,5.77487715683e-09,-9.36140054364e-13
